authorID,h_index
280479064,15
2379366712,5
2136373965,5
381886325,37
2113238403,6
2480205318,7
2772959670,1
662213265,4
2799371037,9
2010525064,9
2310767689,1
2123627241,5
2096806858,2
1985617045,1
673976846,2
2144310492,1
2078237305,11
1697994441,12
2227779987,2
164402802,23
2101438830,3
1967154095,26
275142044,15
2574690196,9
2460208549,2
2080679908,30
2778169948,6
2111842148,8
2558809033,45
1613533333,1
2112627638,9
2151627573,2
2253568383,10
2523139992,2
2563877502,5
2799225310,1
2225768104,1
2674739678,1
2479947625,4
1266727890,11
2488254470,4
2171778949,6
2282795930,1
2521395315,1
279330086,22
1971199402,2
2040569347,6
57997851,18
2075770013,5
2099016147,7
2274274396,1
192858880,46
2163092090,32
226442738,2
2470574587,17
568848126,28
2105405498,12
2146430981,3
2130327417,15
2116166837,3
2041871214,20
2117957352,36
2658178395,2
2140070619,6
2173809989,10
2130916559,33
2104401302,6
311725035,22
1683840477,7
2048605976,86
2030619897,4
2015276132,6
2001705319,4
2263697468,3
2471792925,2
2140572577,5
2099513518,7
2579361872,2
2287107275,1
2653518044,2
2230774833,7
30790076,8
2015742272,6
2097833012,5
2162972031,15
2628363788,1
2655038640,7
2012818091,4
2800084828,1
2103213163,2
2714291222,1
2174351887,2
2201954113,10
2408050287,7
2136121578,7
2040916145,23
2146143241,3
2096946761,3
2168241030,2
2304118668,24
2229725712,2
2680763535,2
1976686315,4
1782959188,7
2664494278,5
2099706292,1
2704494429,1
50273855,24
183753122,7
299753924,47
2798310210,1
2007674600,2
182558148,13
2261190123,4
2652662870,2
310406190,3
2282215473,7
2894502617,15
1166371483,16
2674393604,1
39471467,26
2152387343,3
1982802109,7
2144604138,1
157881701,3
1996054075,16
2166870691,39
2438448800,4
2322932755,1
2156867269,2
2036783598,19
313172872,37
2300142982,5
229967134,1
2559994968,1
2122869154,2
2106405597,7
2798387338,1
2143145101,1
2231097136,5
1208949056,22
2222983596,1
2068353407,7
2132026530,3
2237295252,11
2159610771,4
2746813067,1
2162618500,5
2158652833,1
2310226436,17
338531302,4
2569688941,2
2206506652,8
2717092982,2
2611346194,1
2137978683,2
2241131954,3
2227290240,1
2314522249,23
2599844482,1
1518138602,2
2151495813,5
1580540372,14
520779454,1
2162080200,13
2154419817,1
2097212239,1
2157530275,3
2292817514,12
274185301,10
1969841055,17
2144550572,3
2498420281,1
2751391607,1
2061022600,3
293270354,25
2143206398,3
2106889084,3
2116316273,19
2597529879,1
2160052962,36
1950740836,1
2097080023,20
2663001556,1
2562572574,1
1843226284,27
2762190215,3
2242212208,2
2043085412,6
1964298992,4
1627121996,16
2723199083,3
2226625727,3
2140588379,1
2042450314,8
953488017,6
2433429519,2
2603043781,1
1982164847,6
2639821673,1
2062692525,2
2101101993,13
2151237659,35
2187251445,15
2020403912,8
2000955942,18
2095560030,9
2261031943,13
939635129,2
2514125362,1
2050399472,12
1835773054,13
2265139282,27
2252881701,3
2244973294,1
2547511030,1
2706379676,1
280799228,3
2124682942,21
2234856089,5
2516071993,1
2295605786,19
2106829027,9
2130883509,8
2153972343,3
2005952036,1
2120993040,2
2148123616,32
2113181809,7
2120568943,7
45076179,3
2296209000,1
2640097285,3
2138926860,11
2156801158,28
1441342295,3
332958312,1
2040231700,7
2043787132,8
2232281132,1
2065348093,9
2307695099,4
2432107097,1
2135742130,31
2561989776,1
2479463490,12
2198057559,5
2434252544,3
2679712139,6
2301614935,5
2118644529,10
87513539,11
2151078459,1
2106503203,30
2707075991,1
2127284745,5
2433231957,42
2135540736,8
2013884449,11
2161079251,6
2091342458,5
2488016994,1
2571591593,1
2026037954,12
2309229305,36
2254904089,5
2151192541,16
2510718789,1
2304364436,1
2145085107,7
2230225518,1
1977364725,8
2649204014,2
2333288187,27
2553612559,1
2777164410,8
2272880816,4
2283930410,1
1927566202,3
2059792605,4
2129677715,10
2053031015,10
2572407481,1
2163927349,3
2711689083,6
2600055237,1
1996859816,4
183447184,5
2061672617,8
2194494105,38
2014823643,8
2066323008,5
2020011997,6
2343205902,3
2004675494,23
1994292336,3
2330260262,12
2310196730,2
2512331451,1
2309948344,4
2079843318,12
2157975555,2
2291046362,5
2039007950,17
2625915192,1
57748734,17
336340991,8
2101699163,5
2322573949,2
1777593409,5
2112623997,13
2160959593,3
2070149533,6
2055859042,12
2552310069,1
2128535459,4
2225949405,3
2640366892,41
2428407686,1
2173667794,20
2612010384,19
2019944657,1
2102328870,4
2246118280,12
2106463973,26
2630398531,5
2889133234,2
2565718255,1
2105437901,13
2232333322,1
230103934,1
2147209033,3
2228883101,1
2577349819,2
2091974654,7
1793763744,10
2489855095,5
620732773,69
2315694966,5
2171062714,14
2087124152,8
2225712719,2
2310562144,1
2566165798,1
1981529067,14
2308305294,51
2785522790,1
2555343297,1
1248415636,2
2073911244,33
2115221779,14
1163593610,4
2128355843,15
2282128099,3
2007368008,30
2673833360,2
1970560792,6
2479955892,16
2702188465,4
2515293630,1
2558809368,30
2113676416,4
241002363,11
2205876490,1
1963234921,5
2155692584,3
231298304,3
2029110507,43
136075331,5
2682097227,1
2162393101,5
2298857236,13
1190166824,3
427654600,2
2017995520,6
2806675692,5
97826864,20
2147854194,8
2254128652,3
1206600733,3
2006478998,10
2140524623,1
2171851243,7
2185972750,3
2128361351,4
2852443395,2
1170636079,3
2138003295,12
1167767693,7
2020052036,5
2070767099,1
2132365668,7
2112937240,6
2668032785,6
2146865686,1
2143548709,54
2107936215,27
1968613680,4
2158791866,5
2122214783,25
2894284221,5
1991929303,6
1296536237,8
2029071444,2
1803550647,29
2058005218,5
2096069502,6
349420651,1
2046685608,24
2038932284,1
2561633116,9
2058930599,20
2230390919,1
2142300219,5
1176501522,3
2344371077,1
2496174487,1
2034876272,6
2167481407,31
2432080162,6
2155303363,28
1982285202,2
2102133820,4
2648320416,5
2037589739,3
2252131310,22
1991153199,4
2232537402,1
2006499733,6
2210775572,4
2647725515,8
2119159350,3
329099954,1
2145849584,6
1972799842,11
2137064191,14
97377755,21
2014528437,4
1969267614,1
2726252763,1
1964761706,7
2024056784,7
2656441583,2
403800980,5
2899818619,8
365662509,15
2159319422,10
2135960863,4
1968119774,3
2528872412,1
2707652901,1
2529456393,2
2148819371,4
2427584422,5
1066589136,11
1680109754,68
2155918740,4
284022206,22
2070441421,3
397971937,3
2130838149,9
2105928396,45
2174544989,3
2122560659,2
2223796253,1
2224685504,3
2087812772,10
845767973,1
2790145032,1
2137961660,22
2059981629,7
2103518134,1
2266165478,7
2167819540,16
2485264067,7
2303861763,4
333491170,5
2300940743,5
2232583762,2
2125306988,21
2303043269,3
2153298054,49
2300201595,9
2232293320,1
46507964,27
2105127320,34
1853736416,9
2114338617,1
2306794961,3
2249286610,1
1529525182,5
1153517802,7
2122726738,12
207896225,15
2070921676,7
2779186131,1
2628279873,1
340082002,11
2337450094,1
2049654642,4
2063536837,5
396927507,12
1993315096,18
2150100073,163
2231284452,1
2476411972,5
1776612949,43
2317490256,1
2038725822,2
2229508908,1
2146352112,18
2093999735,17
2113310495,20
2145730690,6
2123138143,34
2149573308,11
2517515938,1
90458358,10
2132875667,8
2088412936,4
2089139422,6
283643920,4
2561439280,1
2098348253,20
1218257387,17
2165534910,25
2141353342,45
2125352768,3
1970163775,3
221556717,1
2116878328,4
2264868678,6
2723602273,1
2720414007,1
2080801562,59
2524648374,8
1965914890,7
2154412756,15
2133613374,1
2222570187,6
2056102026,5
1949310821,2
2065072005,4
2134674300,1
2117061661,10
40519205,3
2228147425,2
2169868506,2
2741405782,1
196032218,7
2590125361,3
1374379463,17
2782972842,1
220503068,2
2551255065,1
2005742210,2
1984036325,2
1148626345,3
1146110119,12
2118275562,13
2165735076,9
2117557628,14
2222513792,1
1996138991,1
2096744694,3
2404847391,2
1436821675,48
2273196592,34
2042297236,7
2105976802,4
1978997077,2
2161194924,1
2504046587,1
1076511586,6
2118478419,30
2149454466,3
2151132821,27
213607884,40
2434126817,2
2120250508,4
2170355352,19
1954492444,13
2105865803,2
1621530803,12
2873761379,7
1998656315,25
1982860968,2
2809019123,1
2556934708,3
2206156891,9
2140620753,120
2128303191,8
41839906,7
1209087724,28
2876780497,4
2483145574,1
77965061,22
1966587667,2
2133384538,2
2120145804,28
2171665590,5
2111568946,48
2155941431,4
2200797945,1
2803725181,9
2118285431,9
2836983820,14
2472993742,4
2225851695,3
2129669786,3
2110891473,1
2018322338,18
2502571196,13
2223150744,1
2273022582,2
2406935706,1
1669208872,5
1962803899,4
2310781158,30
1901930715,22
340674318,4
2890959099,1
2157552320,3
1975378644,5
2305538348,9
2027975173,9
2227035129,2
2164676050,1
2140920626,2
2025874414,33
2306479808,4
2179488257,1
2162963565,8
2718132015,2
2442697535,9
2591772924,1
2481892877,1
1969442610,4
2896746451,15
2103806694,3
2108705034,13
2284723869,22
2539847697,2
2239212786,11
56416204,39
2232157208,1
2154438189,2
2515711392,53
2127785911,4
2145171760,23
2241569131,30
2548667742,1
2702394362,1
2105916942,5
1964519634,2
2067340740,17
1976321504,2
2894206864,15
2108485071,5
2776791510,12
2306380897,15
2123457949,4
2156639542,15
92938805,3
2488932058,1
2776539732,4
2114243873,33
2168903320,2
1206068006,5
2077318795,15
691478125,12
2312141597,30
438851093,3
880126689,20
2638656673,2
2112241968,4
2405672753,1
2271846330,5
2190917112,5
2139790493,13
1964850944,21
2209289867,20
1169939633,26
2561628532,1
2081033577,17
2308109290,4
2618047384,2
2154281897,2
1047756406,10
1913467095,44
2309941565,19
1985626011,5
611903430,7
2019038781,4
1977516919,4
2020300473,19
2097137783,12
1917550887,9
2062873073,9
2599661546,64
2122838331,18
2226345336,1
100329588,6
2129748981,7
2092357294,38
2419060645,1
2100161969,15
168802547,16
1973612830,3
1971512147,5
417228195,18
2125357225,3
2637114067,2
2257566141,1
2099976530,11
2194577056,15
2195898851,2
2143626713,16
2250998790,3
2078762321,8
2512641171,2
1996255845,7
2015863995,6
2254936247,3
2842181360,11
2157906764,1
2438558199,5
2165552629,4
2307186118,25
1872220086,6
2442637145,3
2125688064,11
193027248,21
2034761186,8
187041297,13
2127639248,11
2019715497,22
2543633314,2
2574572611,37
2079531061,14
842587853,11
2068700936,3
2347527568,1
2520986862,8
2025190546,5
2170179326,3
413592156,4
2123946502,46
2141916805,5
2443531382,6
2604643719,67
2126192709,3
2399496788,1
2144436371,6
2126135383,39
2128423312,2
127773853,2
2479343891,5
1995925178,12
2149199965,44
1553207594,1
1757605523,5
2413967344,1
2098261392,6
2731867897,1
2105048288,2
2103435758,24
1848325164,10
1583063563,7
2098131687,10
2303659693,9
2125636811,6
2303672820,4
427334134,23
2111081368,27
2136125118,7
2034693110,10
2228985291,13
1261754719,9
2009752752,22
2137047517,1
2266552118,5
53645080,12
2737086887,1
2118525675,3
2048225556,10
2225333094,1
210925638,2
2100969217,2
2124042284,1
2098020650,7
2546449700,1
2062490401,1
2224876043,1
2770325748,1
2235539621,5
2304677228,14
2063073209,2
2083736631,17
2286764163,39
2115376559,7
2129818140,14
2584206183,8
1984838606,67
2223362523,2
2466947151,5
2310980050,1
2305338849,45
1884271809,11
2778033913,10
270974741,23
2281753990,1
1933091173,6
2577292112,26
2048312680,10
2155779172,9
2113405489,1
2541802520,1
2002123716,1
2471492381,39
2120751869,5
2105702732,2
2014048323,16
2195382621,7
2015770213,12
2167201304,24
1922185186,23
2211802314,5
2158774788,31
2788128487,46
2263127207,4
2170939883,13
2067001162,15
2616883363,1
2133340784,40
188775263,6
2122982635,4
2088070815,12
2087844568,8
434637143,33
2168176072,54
2323826841,4
2139819818,3
2760910399,1
2055996816,5
2002900660,18
2244017567,8
2153737888,16
2147736635,34
2240979160,3
2797555950,12
2169748859,10
2315074925,14
24219632,9
2079858285,5
2195423567,4
2034834079,2
1986304514,3
2552645779,1
2564563283,2
287288481,6
2108529303,6
2110310694,3
659993209,18
2223979535,1
2135028438,2
2629045025,5
2006682526,50
2028028863,8
2072707596,11
2154465768,4
2038720698,1
2288816184,4
1900218604,24
2398923706,3
2103121025,18
2043574948,28
2178142884,5
2112207560,10
2257758181,13
2762196346,1
2121575545,12
2304516362,5
2131175457,4
2233707155,26
2331811076,44
2101263285,42
2176091074,1
2026408755,3
2113086015,3
2133676611,8
2237144623,3
2023279883,4
259052741,4
2152431447,2
100137780,6
2158446570,1
2592448990,8
2798745443,1
2194680845,4
2023985210,26
2311449559,1
242468494,2
2103583396,31
2112310848,2
1868937528,3
2225243132,3
2114365137,10
932579196,11
2223842429,1
2526846601,1
2309090416,5
2112920661,12
1969924075,7
2149441540,9
2080156553,12
2228146631,1
2025127538,20
2131695059,18
2288457123,3
2120151516,8
2230541995,2
1973574911,22
2418497048,1
1992674857,2
2094406247,16
2397906783,10
2589053820,4
347047298,30
1897796284,16
2157642720,2
2236454156,7
2005762274,2
363888903,1
146581213,11
2351225877,11
2344458383,14
2634316320,5
2400495373,3
280394536,6
693236631,16
2282573344,3
2222778874,1
2156815140,15
2400319296,2
205258808,2
2139222896,2
2138668488,11
1751543276,9
2145043081,10
318766713,4
77570277,5
94667778,6
2131291409,9
2546807255,1
2410357874,33
2155100047,18
2151694191,6
2008708951,5
2137331993,15
2147797164,11
2134393857,3
2305198303,19
2083450720,6
125236994,23
2488715894,6
1986542663,10
2162609477,7
2344819744,4
2268301552,9
1988279761,9
2227155230,1
687921568,53
2054705426,4
2419109691,4
2569941423,1
2004437071,9
1585395874,1
2143895194,4
2145528349,9
2228069314,1
2123525849,13
2226633949,19
2104401652,93
2114393250,10
2691554679,6
2132322976,1
2164709683,52
1535959002,1
2578095380,10
2310157674,5
2321399561,4
1669435002,12
1982775562,7
2130279197,6
2477082399,16
2250187037,2
2577963013,6
2535490056,2
2092550336,67
2215502066,12
56821782,7
2629515740,29
172853306,12
2148536542,6
2087414245,6
2420896848,1
2133191694,15
2340121325,2
2630489258,3
2799859139,5
1972843988,42
2524058684,1
2144559360,1
2046829778,1
25605955,18
2647028091,1
1975583002,5
2227357305,5
2143637242,6
2598375694,16
2118567175,1
2049317740,3
2147232692,1
2118389130,9
197101369,3
2121453160,5
2481292717,1
2125224759,4
2112659640,3
1964510457,3
2556489439,1
2098703194,10
2084631330,3
1696448363,1
2129375142,10
2186013290,1
349438396,15
72781786,3
2160165840,15
2147967083,7
1893916197,27
2226094761,3
258753967,36
2562894870,1
2540728451,8
2028974103,25
2306186640,36
2090206635,14
1788519920,2
2139593105,3
2044590705,3
2231075244,3
2100491827,10
2569183426,4
2228715899,1
2151476898,4
2832734281,2
2151588803,7
2141123964,66
2256003741,17
1954894492,33
2413697283,2
2136079255,7
2075482255,22
2425221650,1
2574241694,8
2099065841,26
2042588567,8
2223700667,3
2549664935,1
2117390182,13
2692605149,13
2125931034,8
2147962881,8
57083941,14
1456319100,36
2003099646,3
2172016286,3
569336614,9
1853213194,4
1965546253,4
2529369995,1
2051284938,7
1982252326,3
2200208021,4
2645991592,1
2140370679,14
2663121153,29
1887588583,4
117860587,11
156898917,6
2505740021,17
1768877900,7
2064680720,7
2170550945,16
2106022772,59
2021882436,2
1236455448,11
2531744425,2
2051154661,17
2305558166,7
2531239336,1
2592711772,2
2653884856,5
206825617,11
2132863999,5
2131411728,6
2418737637,20
219791662,21
2182731144,29
353185421,4
2197869799,1
2109570943,2
73181535,21
2255584916,1
281425502,2
2107286628,6
2124726204,11
2617446304,1
1899000237,26
2133237204,10
2123432484,2
2183724954,12
2135458692,13
2189876932,3
1988673672,3
2438062094,83
2102707969,7
279266705,2
26788573,27
2061456690,2
2408588463,34
2147225627,26
1983101372,6
2722323397,1
2068785295,10
134963613,18
2225893380,1
202096429,4
2293309756,2
2223732254,9
2745385361,2
2107142021,4
231949512,5
2165662552,2
1979088235,2
169240967,6
2149962216,18
2072609052,2
2427039227,2
1269744563,3
251388693,30
2049968418,17
2163053218,14
2000335071,20
2152849384,1
266600687,28
2147777812,4
2123094659,15
2148299437,24
2158492161,9
2136019054,6
2123091698,1
2245382897,13
1561497200,3
2160228016,3
2093045190,34
89640321,4
1979558649,27
2833736916,1
2216928375,4
2222549812,1
1544189578,5
2133455440,22
2110131814,21
2232159245,5
437610672,25
2053066083,8
2126110422,3
2169520429,11
2170681075,15
2072450760,18
311080628,4
2121884298,4
2137638556,28
117833106,1
2126257336,11
2163318925,7
2150694261,16
2110374332,3
1968721303,4
1972335751,5
2303569855,32
2274612962,1
96997721,1
1484052649,1
2511600611,8
2125957377,2
2004090503,5
2305884974,24
2022984195,16
2240927221,3
2119220301,15
2081583678,15
2285547711,14
2580111804,3
2107265824,2
2224174211,2
2116838411,3
2308590732,1
2166141094,2
98222191,4
2699757634,17
2101848037,13
1230779926,2
2205560375,7
2142263239,7
1201908799,11
2079139223,6
2430198512,31
2582834041,4
2345696923,10
2116749196,34
2157065406,7
2601300764,2
2232008656,1
2590579482,1
2109925318,4
2078125113,12
2377264340,2
2102686808,13
2230130699,6
2684097476,2
2166159910,10
2120809121,14
1971752061,13
270398292,25
2517430231,1
1587837570,2
1995671696,4
2134390831,6
216122731,9
2031641950,6
2022770894,5
2002186038,7
2308014113,23
2240333828,38
2129489833,9
2182596234,7
2545846424,1
2307056686,37
2128237301,6
1987634013,3
2404493036,56
2029493321,14
2118967588,2
2114839784,10
2041988644,8
1991811951,3
2035771845,8
1993128288,40
2121696210,17
2140556142,6
2777568041,2
667182081,33
2272537631,2
2145690902,1
2230866165,3
2135720709,6
2171973714,20
2564757322,1
2311252940,21
2767670917,6
696107483,9
73525213,8
2235590523,8
2052243819,2
258318981,14
2157923862,9
2121255096,2
2024820095,3
2287887456,32
2103926365,15
2274591791,2
341559018,2
213884988,4
2101762997,14
2109654359,4
2224817847,31
2073766000,2
2211495145,10
2184075264,7
2012021498,1
2465191698,26
2305284248,7
2083688851,7
2162998138,3
2160851746,2
2146199098,1
2297484720,1
2227994830,3
2491539339,2
2228841455,4
726648684,12
2163560998,1
2735743315,2
2126139665,4
1271822808,6
2064549700,6
1987323485,3
2562764745,1
2441702044,3
2125718030,24
2674521119,18
2530114046,2
2283176087,1
2144036439,5
2183293067,4
2198713867,1
2406565197,1
2625045882,10
2585640275,1
2064667072,3
2255803554,3
2561544386,2
2223509752,1
2644677280,2
2040327210,10
1998959169,2
2616792573,1
1991583650,11
2055965122,5
2709506286,31
2124128267,26
2509095484,3
1624948453,12
2256069352,1
2230639208,3
2841580205,14
2016175951,12
1226927978,6
139916468,12
2302150953,43
2516175111,1
2222973906,1
2120167514,4
2225739277,1
353313088,1
2332825707,1
2570512519,2
2163059341,3
2276651330,2
2397995243,4
347968995,16
231210992,9
2124040874,2
2421783333,11
2222522789,1
126144807,9
1361690093,9
2231920866,1
2439211539,5
1993553587,7
2647038820,3
2022152239,4
2230594980,2
1924352080,7
259283517,7
2873250609,1
2314991169,1
2543907774,4
632167564,2
2000910641,1
1253419488,3
2117097730,15
2282843425,2
2236390821,2
2652937960,1
2131076141,31
1927850569,9
2251312113,71
2205156437,9
2116151837,3
2519792917,1
2516332848,1
2055106036,5
992132626,6
2238462395,2
2117486227,2
2559470445,4
1978363115,6
2168033149,53
119485425,6
2148389154,11
2548659147,3
1891675637,11
2113855311,4
2099990640,15
2282690690,6
2106208029,28
2463912498,7
2493898446,21
1978538331,54
2147046098,3
2119712029,7
2444692706,1
2095914298,5
2134016575,15
2163583743,11
2143811376,4
2501746413,8
2085804070,8
2418527081,5
2156466251,5
2676763104,51
2123860672,2
2846844768,5
2078367339,27
2465322610,5
2040191501,7
2109803787,4
1863029870,4
2038219019,12
2289609613,1
2089491440,16
51399187,14
2118452454,5
2616887177,1
2100003293,11
2146983870,4
1979127628,4
2206985788,2
2049418744,4
2169030193,1
2102034525,2
2566205383,1
2300289815,37
1990963685,4
2201151662,1
1976545103,5
2137267308,10
2045991383,13
2306801916,3
2622895723,1
2122690630,16
1819674728,8
2132437142,6
2051214666,12
2106823729,4
2015096132,30
1949428756,9
189783214,6
1256926044,6
139646072,27
2253379916,15
2117204032,5
2142649495,1
2117272895,2
433801252,38
2239787902,4
2133796027,11
2111005864,4
2150181896,47
2055087988,18
2343483105,1
2151219201,7
2594214830,1
1792994263,5
1995067025,2
2135375555,10
2104900796,7
308883020,4
2802811797,1
1266397640,1
360906246,3
2531310385,1
2084382089,5
2266193707,7
2047777284,4
2223303172,1
2317647686,3
2051407879,1
2547226443,1
2145620032,9
1785099889,4
2089628038,31
2124693459,10
2109526263,1
2345239883,9
2098089974,5
435606154,3
1774264397,11
2705378745,1
2793047415,10
1932121465,21
2142796993,13
2161926830,1
2250576753,13
2156193085,18
2166756079,8
2228097245,25
2078626163,60
2585748776,60
2672890233,8
2252356019,5
2011530662,2
2168957952,1
2030009145,2
2164363720,6
2397305215,6
2226527749,4
2571437110,12
2296395278,1
2300539003,1
2227970718,8
2051115268,3
2301168106,39
2241382631,2
2257031856,5
2291970737,3
2129540321,24
2122581314,26
2307207828,64
2059284610,26
2280764105,1
2798875246,1
2257777308,6
2710996597,7
2234912577,5
2041550564,66
2847178444,7
2557284280,1
2069110022,2
2229260872,1
2154875587,6
2659297325,1
362606577,11
2093923984,16
2116030244,2
2900062518,22
2529185373,1
2106527989,2
2564196336,1
2125227694,5
2273091458,21
2084162820,8
2034632547,9
2172252387,8
1968170713,2
2304521720,10
2110748919,10
2250181789,6
2142562761,66
1994030668,1
2161375341,4
1973697979,2
2147907903,3
2511361158,1
2077427794,2
1797891959,21
2649486492,11
2131667814,23
2861124149,2
2168571405,4
2019801164,27
2048487998,6
2033715283,12
165314099,2
2164698133,3
2546987815,1
2202998287,1
2114643154,5
2229847374,1
2131941716,19
2440189781,8
2017258981,3
2125262011,24
2127343586,15
206363258,7
2250655592,2
43252011,2
53657931,13
1948309031,6
2004743284,7
2027747142,5
2044989637,15
2740523567,2
2487010885,3
2121175952,7
2111184222,13
2526301277,13
2227777470,1
1807812793,4
2563968775,2
1994973432,21
2128983808,3
2133616171,5
2134459344,4
2063867145,3
2229505924,1
2623263611,2
1977840907,5
2791661078,5
335151722,6
1900688247,7
2671300783,4
2104365856,4
2007846981,2
2585168389,2
2582488058,27
2010536335,5
2087344987,40
2222545219,2
2141681930,35
1860422553,17
2038362060,10
437548245,4
2032220809,5
208216140,70
2138326036,8
2006900429,23
2134026325,3
2570879520,1
2167893295,6
2673303850,1
1998660053,7
2049046518,47
2807258511,1
2670559876,16
2619713811,53
2327011629,9
2566808391,1
2069968033,12
2304182825,3
2249299344,1
2298585201,7
2619026151,26
2293691597,3
2589983040,2
1971623057,11
2135783007,6
310676285,3
2798734515,1
504457380,21
2308681171,6
2104161505,12
2050727113,6
2159192119,3
2439212337,4
2146107024,5
2225087738,4
2227332973,1
2554168538,1
2396898638,1
2224002129,1
2074322984,1
2059372878,1
1998888642,10
2697382823,1
2107767167,10
2170649769,5
2608289704,2
2078123066,14
2117689432,5
2720992726,8
2590405618,1
2156536954,2
2734775178,2
208997634,9
494891365,26
2740369852,38
2346738408,2
2166411024,3
2159183319,1
1971633375,2
272421374,2
2580783490,2
2049571839,3
2122060466,3
2029609087,3
2127116103,21
336158105,18
665313746,5
1945211285,2
127887496,6
2310829073,3
2126228949,24
208916351,10
2097990621,32
2166550533,3
2107666410,5
2101089664,2
1593111268,4
2762289700,3
2179799934,3
2115560965,7
328341906,12
2114218814,20
2290483604,2
2130439385,11
2128148493,9
2520881134,1
2137504408,2
1222754449,9
2123414373,1
1615401634,5
2040693033,2
2031885415,14
2075723672,2
2164652814,5
2512261824,3
2427239330,27
66570909,17
2192976382,47
57439978,12
1438645915,11
2526937132,1
2423792326,1
2152019007,13
2573352128,40
2483081302,1
2610332921,1
2259841480,5
2340460784,32
251492411,12
2303977597,3
2070444920,35
2306898801,5
2226352831,1
2176806903,10
624540006,9
1971982777,5
1947100289,4
2125087015,9
2752372228,1
1939174335,10
2280483145,5
2223666813,6
2283519994,13
2144920563,2
2142938384,20
2061947140,9
2168922427,5
2135729373,8
2306150934,1
2154422163,14
2226235718,1
2109332167,23
2030814437,20
2019411056,32
68587093,6
2561293769,1
1285411967,1
2272379304,3
2070631940,3
2114895175,2
2009112061,4
2006253271,10
1975494347,14
2146393776,5
2022287229,8
1953905559,2
1982856643,7
2099421459,4
1973072709,4
2020360524,4
2648067883,19
2584399563,2
2318083524,16
39594351,11
2695958480,1
2169338139,2
2122521132,23
2142746445,3
2192699818,5
2539305391,1
2064914371,12
2598018979,1
2595463245,2
2226105233,2
2237774804,10
307517851,1
2016883062,4
2221995889,2
339441568,6
2123435087,19
2078690050,5
2629292114,2
2163839538,22
1966390793,4
1978668391,2
2120907335,11
2106684196,2
2226079816,2
2162000300,7
2341752647,17
2029984405,5
100363277,45
2202071061,15
2499057720,1
2018266778,3
2017614178,8
1998351103,2
1794497545,3
939775782,18
2061708629,6
2223913725,2
1116733520,11
2140263861,11
2583218792,22
2098791953,2
2289644800,3
208452879,3
2570177963,1
2122182129,2
2114857828,2
2160396541,8
2232229585,2
2486677751,2
2252747402,7
40741879,13
2142884716,12
2100683166,6
2494628364,1
2130840322,25
2310475897,3
1991713870,30
2138197984,16
2217607338,1
2155507805,4
2316037827,2
2114232370,6
2140899189,8
2071535160,7
2304927273,4
1998865293,22
42269114,32
2130822524,12
2097487609,13
2265338005,3
2126097921,4
1922436289,8
2012204181,7
2284719888,15
2258383333,5
2118922344,3
2245702404,1
2786020659,7
2558322146,11
1970472893,8
2085217430,16
2626200511,1
2018572496,16
2250146683,13
119228125,7
2567360454,1
2203901913,6
2141335654,4
2397226581,1
2710337959,2
827101665,6
2057412937,2
2738455082,52
2093441474,13
1984804747,1
193177866,6
2307727312,4
2181703666,1
2123087439,4
2231466220,1
1949107919,4
102307902,15
2164359620,2
2156238244,13
1416695844,6
2045331402,28
1642000187,4
2171567955,17
1921194685,8
2046336103,6
2250527719,18
218712816,18
2165744605,27
2113802326,10
2135971232,3
198679283,10
2307374819,3
2783086302,3
2613954676,3
2099752517,19
2303136252,4
2165617646,8
2569445199,37
2086204675,11
2239093299,4
2102677569,31
2494213689,1
2401893281,2
2515305541,1
2144472147,6
2574176508,4
2177285464,29
2096580737,10
2155293205,1
2225298697,3
2109236990,18
2703625827,1
2113502175,32
2116458384,6
710927827,4
2120579757,18
2227083765,1
2233074095,2
2480624264,2
2431030267,41
299070324,3
2546590062,1
2224818642,1
2163178812,34
2494989508,5
2231395056,2
2126512156,17
2276922863,3
2406901144,12
2090985251,19
1985973129,3
2132368363,9
2041982602,12
2186364574,15
2083130134,58
2509890261,3
136336556,18
2105592260,11
2275053151,2
2798963977,1
961697710,1
2319772494,2
2105924444,13
2094764919,3
2112094419,10
2015889253,30
2122500351,3
1974807556,5
2118504371,8
208506579,14
1999262712,6
2081421353,25
2231328858,2
2122678073,2
2017276940,9
697456244,11
2305782862,27
2047455771,24
2169272132,53
175545125,8
2343271248,1
304807066,10
2128499380,2
2031429470,9
2157245734,5
2592491392,1
2119874482,10
244112879,2
1990693214,14
811104363,5
2261813546,3
1966714124,3
785190993,13
2145505336,9
2171618791,2
41351366,12
2498453852,1
2098743930,9
1993658866,4
2432379404,4
2160559899,39
2038272413,4
2007177759,1
282965468,6
274752216,24
1986611819,2
2607373298,2
2638072533,1
1971335999,2
1867254527,1
252301841,8
2663045975,1
2078780617,34
1803746826,31
2047967950,3
2771402875,1
2252485610,2
2032061374,1
2223934589,2
2310795265,3
2101483941,3
2098649266,20
2158416523,18
2017320801,5
2405305480,4
2222351093,24
175938754,29
2742028517,1
2398387566,2
1976717450,60
2380094561,3
1981474070,1
2119405310,4
2220888688,6
427413537,1
2103205241,17
1993440382,37
2130321379,13
2736621580,7
2125396854,9
2722492780,1
1999796072,5
2480102410,9
1036456898,4
2010812338,9
2219634611,1
2568243262,5
2128646414,14
2231865809,1
1497901575,3
333940152,11
2146759314,15
2004580611,4
